uniq_id;product_name;image;category_level_1;category_level_2;category_level_3;category_level_4;category_level_5;category_level_6;category_level_7;filtered_text;split
ba9f3a5ab1517a644322d856a7d25946;Allin Exporters Fennel Oil (Co2 Extract);ba9f3a5ab1517a644322d856a7d25946.jpg;Beauty and Personal Care ; Bath and Spa ; Body and Essential Oils ; Allin Exporters Body and Essential Oils ; Allin Exporters Fennel Oil (Co2 Extract) (30 ml);Non spécifié;Non spécifié;allin exporter fennel oil co2 extract ideal men woman application area skin type combination skin organic type organic allin exporter fennel oil co2 extract 649 method fluid co2 seed fennel plant fennel oil extract bear aroma time symbol strength oil extract ideal getting condition use oil extract skin help order provide looking allin exporter fennel oil co2 extract box essential oil body essential oil trait ideal men woman application area organic yes organic type organic general trait brand allin exporter skin type combination skin container type bottle quantity model name fennel oil co2 extract;train
7d2883d833e215d3092c7f53572f870d;Kerastase Nutritive Bain Satin 1 Complete Nutrition Shampoo;7d2883d833e215d3092c7f53572f870d.jpg;Beauty and Personal Care ; Hair Care ; Shampoos ; Kerastase Shampoos ; Kerastase Nutritive Bain Satin 1 Complete Nutrit...;Non spécifié;Non spécifié;satin complete shampoo 250 shampoo trait hair type dry hair normal hair applied ideal woman men silicone general trait brand quantity 250 trait hair leaf hair soft supple also ideal slightly sensitive hair model name satin complete shampoo container type bottle;train
87f256eeace1a0c2b1f934f061646da5;GREENWICH Baby Girl's Black Jeggings;87f256eeace1a0c2b1f934f061646da5.jpg;Baby Care ; Infant Wear ; Baby Girls' Clothes ; Leggings & Jeggings ; GREENWICH Leggings & Jeggings ; GREENWICH Baby Girl's Black Jeggings;Non spécifié;baby girl black jeggings black jeggings baby girl black jeggings 225 premium cotton rich girl full jeggings use cotton polyester make fabric available colour comfort denim finished baby girl black jeggings box general detail number content sale package pack fabric cotton polyester type jeggings pattern solid ideal baby girl occasion casual fabric care gentle machine wash lukewarm water bleach additional detail;train
13de17e59a92f8bcaec8bf103bbff8c1;Go Bonjour Stainless Steel 9 pc Manicure Kit;13de17e59a92f8bcaec8bf103bbff8c1.jpg;Beauty and Personal Care ; Body and Skin Care ; Hand Care ; Manicure and Kits ; Go Bonjour Manicure and Kits;Non spécifié;Non spécifié;stainless steel kit lowest;train
9dc48a756ba86bbf6934ec6ddf9da03d;Lapguard HP Pavilion dv5-1014tx 6 Cell Laptop Battery;9dc48a756ba86bbf6934ec6ddf9da03d.jpg;Computers ; Laptop Accessories ; Batteries ; Lapguard Batteries;Non spécifié;Non spécifié;Non spécifié;lapguard pavilion cell laptop battery 0.0;train
d1e18b4a3aafb0040da2111c8b8ce2e5;Exotic India Vaishnava Symbols - Shankha And Chakra Showpiece  -  37 cm;d1e18b4a3aafb0040da2111c8b8ce2e5.jpg;Home Decor & Festive Needs ; Showpieces ; Exotic India Showpieces;Non spécifié;Non spécifié;Non spécifié;Non spécifié;exotic india symbol showpiece online exotic india symbol showpiece best;train
050ea3acb555bf641e7ae9b4f3ba684a;SRP Linen Cotton Plain King sized Double Bedsheet;050ea3acb555bf641e7ae9b4f3ba684a.jpg;Home Furnishing ; Bed Linen ; Bedsheets;Non spécifié;Non spécifié;Non spécifié;Non spécifié;linen cotton plain king sized double bedsheet;train
c997312abfa36281d41366cb4a3b908e;VRCT 5 W LED Bulb;c997312abfa36281d41366cb4a3b908e.jpg;Kitchen & Dining ; Lighting ; Bulbs ; VRCT Bulbs;Non spécifié;Non spécifié;Non spécifié;vrct led bulb online vrct led bulb best;train
a378736c1510a13966b42c2d6462f526;Jacadi Paris Baby Girl's Gathered Blue Dress;a378736c1510a13966b42c2d6462f526.jpg;Baby Care ; Infant Wear ; Baby Girls' Clothes ; Dresses & Skirts ; Dresses ; Jacadi Paris Dresses ; Jacadi Paris Baby Girl's Gathered Blue Dress;jacadi paris baby girl gathered blue dress two pocket cotton dress jacadi paris baby girl gathered blue dress jacadi playful wool cotton finished detail top detail along two pocket adorn front button jacadi paris baby girl gathered blue dress box cotton wool dress dimension length midi knee length general detail pattern striped occasion casual ideal baby girl dress detail number content sale package pack fabric cotton wool type gathered;train
9da942796e9fac272db50b2f7546b94a;Zaicus Itag Bluetooth Tracer Anti Lost Alarm Remote Shutter Voice Recorder Connect With 10 Units 5692 USB Bluetooth;9da942796e9fac272db50b2f7546b94a.jpg;Computers ; Laptop Accessories ; USB Gadgets ; Zaicus USB Gadgets;Non spécifié;Non spécifié;Non spécifié;bluetooth anti alarm connect usb bluetooth green 499 specification bluetooth version bluetooth low energy compatible phone ipad mini ipad ipad air system bluetooth version grade version working without suitable kid bag battery battery time month net weight gram app chinese box manual specification bluetooth version bluetooth low energy compatible phone ipad mini ipad ipad air system bluetooth version grade version working without suitable kid bag battery battery time month net weight gram app chinese box manual;train
8e961e4fd248c9496ca54808d2d2b25f;Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter;8e961e4fd248c9496ca54808d2d2b25f.jpg;Computers ; Laptop Accessories ; Laptop Adapters ; Hako Laptop Adapters ; Hako 60W Magsafe Laptop Charger For APPLE MacBoo...;Non spécifié;Non spécifié;hako magsafe laptop charger apple macbook pro13 adapter designed apple macbook pro13 magsafe hako magsafe laptop charger apple macbook pro13 adapter 1,799 hako laptop adapter come high quality certification compatible brand adapter protect laptop adapter come hako magsafe laptop charger apple macbook pro13 adapter general brand hako designed apple macbook pro13 magsafe sale package laptop adapter model name apple macbook pro13 magsafe model magsafe laptop charger apple macbook pro13 power power consumption warranty covered warranty manufacturing defect warranty summary year warranty warranty service type warranty customer need contact seller nearest service center service center available area need courier seller send courier covered warranty damage covered warranty;train
f355cc1ccb08bd0d283ed979b7ee7515;Camerii WM64 Elegance Analog Watch  - For Men, Boys;f355cc1ccb08bd0d283ed979b7ee7515.jpg;Watches ; Wrist Watches ; Camerii Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;elegance analog watch men boy elegance analog watch men boy online india great discount;train
85fe188e1ee8237b70df0d475907bf24;Kalash Kadhai 11.5 L;85fe188e1ee8237b70df0d475907bf24.jpg;Kitchen & Dining ; Cookware ; Pots & Pans ; Woks & Kadhais ; Kalash Woks & Kadhais;Non spécifié;Non spécifié;kadhai online kadhai best;train
b144a363c107c7bdd91f32d6e28ba6f2;Timewel 1100-N1192 Analog Watch  - For Men;b144a363c107c7bdd91f32d6e28ba6f2.jpg;Watches ; Wrist Watches ; Timewel Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;timewel 1100 analog watch men timewel 1100 analog watch men 1100 online rs.995 india great discount;train
eaf55e90d0e4295cb84cb0276e78c35c;Craftuno Handcrafted Paper Mache Box - Set of 3 Showpiece Vanity Decorative;eaf55e90d0e4295cb84cb0276e78c35c.jpg;Beauty and Personal Care ; Makeup ; Vanity Boxes ; Craftuno Vanity Boxes;Non spécifié;Non spécifié;Non spécifié;handcrafted paper mache box set showpiece vanity decorative online handcrafted paper mache box set showpiece vanity decorative best;train
fb42fce44e11f4dab8de99f8488281f8;Nagar Handloom Floral Double Quilts & Comforters Multicolor;fb42fce44e11f4dab8de99f8488281f8.jpg;Home Furnishing ; Bed Linen ; Blankets, Quilts & Dohars;Non spécifié;Non spécifié;Non spécifié;Non spécifié;floral double quilt comforter multicolor;train
8b268c1e68f198ae2e934717d49f48e9;D'Signer 681GM_WHT Analog Watch  - For Men, Boys;8b268c1e68f198ae2e934717d49f48e9.jpg;Watches ; Wrist Watches ; D'Signer Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;analog watch men boy analog watch men boy online india great discount;train
7915f1c0703450d4b1446c06066d9a59;Home Originals Abstract, Abstract Double Blanket Multicolor;7915f1c0703450d4b1446c06066d9a59.jpg;Home Furnishing ; Bed Linen ; Blankets, Quilts & Dohars;Non spécifié;Non spécifié;Non spécifié;Non spécifié;home original abstract abstract double blanket multicolor 1299;train
ee27bc4719ae58c5cb3f1dede61fcf54;Jaipur Raga Floral Double Quilts & Comforters Red;ee27bc4719ae58c5cb3f1dede61fcf54.jpg;Home Furnishing ; Bed Linen ; Blankets, Quilts & Dohars;Non spécifié;Non spécifié;Non spécifié;Non spécifié;jaipur floral double quilt comforter red;train
5ea8ddb8a5104c5d47c708e8a351e701;Boreal Plastic rectangular hair brush 633D;5ea8ddb8a5104c5d47c708e8a351e701.jpg;Baby Care ; Baby Grooming ; Boreal Baby Grooming ; Boreal Plastic rectangular hair brush 633D;Non spécifié;Non spécifié;Non spécifié;plastic rectangular hair brush brush trait brush type flat brush brush set content small brush bristle type nylon bristle round tip bristle yes handle type plastic handle brush application ideal brush size small brush set suitable hair type medium long hair wet hair box hair brush additional trait;train
aab46b84f70cc6774afaafe1d6035de3;Rockmantra Beautiful Girl With Big Feather Hat Ceramic Mug;aab46b84f70cc6774afaafe1d6035de3.jpg;Kitchen & Dining ; Coffee Mugs ; Rockmantra Coffee Mugs;Non spécifié;Non spécifié;Non spécifié;Non spécifié;rockmantra beautiful girl big feather ceramic mug 5.5 199 give thrilling yet fresh start exclusive creation rockmantra mug porcelain crafting ensuring design stay permanent year come making perfect pick gift loved one dishwasher microwave safe detail material ceramic size 3.5 give thrilling yet fresh start exclusive creation rockmantra mug porcelain crafting ensuring design stay permanent year come making perfect pick gift loved one dishwasher microwave safe detail material ceramic size 3.5;train
2f712e172ee77a913b6d627657986b72;Prithish Pschedelic Collection 1 Ceramic Mug;2f712e172ee77a913b6d627657986b72.jpg;Kitchen & Dining ; Coffee Mugs ; Prithish Coffee Mugs;Non spécifié;Non spécifié;Non spécifié;Non spécifié;prithish collection ceramic mug rs.225 online prithish collection ceramic mug best;train
63f2d92a3f5fc6cfc11e7f99d5798eac;Services Junction Beautiful Black and Golden color Diamond Ganesh idol for Pooja Showpiece  -  5 cm;63f2d92a3f5fc6cfc11e7f99d5798eac.jpg;Home Decor & Festive Needs ; Showpiece ; Contemporary ; Services Junction Contemporary ; Services Junction Beautiful Black and Golden col...;Non spécifié;Non spécifié;service junction beautiful black golden color diamond ganesh idol pooja showpiece lord ganesha ganesh ganpati god gift material clay package content statue packaging box packed bubble wrapped dimension approx care instruction clean damp cloth service junction beautiful black golden color diamond ganesh idol pooja showpiece pottery black gold silver exclusive antique finish black ganesh idol made clay unique finish golden diamond like stone limited piece available gifting well home rich attractive limited item ganesh intellect handmade stone fine painted statue stone ganesha famous hand painting gorgeous unique ganesha ganpati bring happiness home office perfect pooja place desk home decor beautiful gift disclaimer image represent actual color image may slightly service junction beautiful black golden color diamond ganesh idol pooja showpiece pottery black gold silver general brand service junction model number type contemporary religious idol antique shade black golden silver material pottery model name beautiful black golden color diamond ganesh idol pooja color black gold silver dimension weight height width 4.5 depth 2.5 additional lord ganesha ganesh ganpati god gift material clay package content statue packaging box packed bubble wrapped dimension approx care instruction clean damp cloth water box sale package ganesha idol pack;train
ab3f4b2d2ec007b7e0eaec213bfdbffc;Engage Tease and Tease Combo Set;ab3f4b2d2ec007b7e0eaec213bfdbffc.jpg;Beauty and Personal Care ; Fragrances ; Deodorants ; Combos ; Engage Combos;Non spécifié;Non spécifié;combo set online 350;train
e1d8c5b60f9157f8e21c77cf795952f2;The Intellect Bazaar Cotton Bath Towel, Baby Towel;e1d8c5b60f9157f8e21c77cf795952f2.jpg;Baby Care ; Baby Bath & Skin ; Baby Bath Towels ; The Intellect Bazaar Baby Bath Towels;Non spécifié;Non spécifié;Non spécifié;intellect bazaar cotton bath towel baby towel 649;train
f2689f048b3b6f0ff863bf0cce28873d;Park Avenue Believe Deodorant ,Orignal EDP Combo Set;f2689f048b3b6f0ff863bf0cce28873d.jpg;Beauty and Personal Care ; Fragrances ; Deodorants ; Combos ; Park Avenue Combos;Non spécifié;Non spécifié;deodorant combo set online;train
27175ea71cc5f2879882c77b9931cf8b;Megaway 196.85 inch White Rice Lights;27175ea71cc5f2879882c77b9931cf8b.jpg;Home Decor & Festive Needs ; Decorative Lighting & Lamps ; Series Lights ; Megaway Series Lights;Non spécifié;Non spécifié;Non spécifié;inch white rice light pack n't plug power use led adaptor provided along strip light warranty adaptor month n't plug power use led adaptor provided along strip light warranty adaptor month;train
32da1bbf4f523bc8a8735701ce4b7726;Wow! Baby Girl's Gathered Pink Dress;32da1bbf4f523bc8a8735701ce4b7726.jpg;Baby Care ; Infant Wear ; Baby Girls' Clothes ; Dresses & Skirts ; Dresses ; Wow! Dresses ; Wow! Baby Girl's Gathered Pink Dress;wow baby girl gathered pink dress summer cotton frock soft fabric suitable home party wear diaper cover suitable easy layer wow baby girl gathered pink dress 549 special garment wow kid look stylish cute wow garment latest fashion trend must loved one wow baby girl gathered pink dress dimension length mini short general detail pattern geometric print ideal baby girl occasion formal dress detail sleeve sleeveless fabric cotton type gathered neck round neck;train
785b4383b12106dd172306d427d8f7b2;Rockmantra Cute Two Cats Ceramic Mug;785b4383b12106dd172306d427d8f7b2.jpg;Kitchen & Dining ; Coffee Mugs ; Rockmantra Coffee Mugs;Non spécifié;Non spécifié;Non spécifié;Non spécifié;rockmantra cute two ceramic mug 5.5 349 give thrilling yet fresh start exclusive creation rockmantra mug porcelain crafting ensuring design stay permanent year come making perfect pick gift loved one dishwasher microwave safe detail material ceramic size 3.5 give thrilling yet fresh start exclusive creation rockmantra mug porcelain crafting ensuring design stay permanent year come making perfect pick gift loved one dishwasher microwave safe detail material ceramic size 3.5;train
5f8ebf77ba4064b68ea23a41cda71d97;Kool Kidz DMK-011-PK 01 Analog Watch  - For Boys, Girls;5f8ebf77ba4064b68ea23a41cda71d97.jpg;Watches ; Wrist Watches ; Kool Kidz Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;analog watch boy girl analog watch boy girl online india multi color strap round dial metal case great discount;train
f74e1afad2c545c25ee38193d0eb87d5;Yardley 12 Combo Set;f74e1afad2c545c25ee38193d0eb87d5.jpg;Beauty and Personal Care ; Fragrances ; Deodorants ; Combos ; Yardley Combos;Non spécifié;Non spécifié;combo set online;train
595f508cdfbfa162d0fe7b97cc99ef42;RajasthaniKart Floral Double Quilts & Comforters Multicolor;595f508cdfbfa162d0fe7b97cc99ef42.jpg;Home Furnishing ; Bed Linen ; Blankets, Quilts & Dohars;Non spécifié;Non spécifié;Non spécifié;Non spécifié;floral double quilt comforter multicolor 1499;train
